Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Drug_Category,Year
1003018748,Neurosurgery,Acetaminophen With Codeine,69,69.1,563,388.52,38.0,Opioid,2014
1003018748,Neurosurgery,Carisoprodol,62,62.0,450,488.78,,Muscle Relaxant,2014
1003018748,Neurosurgery,Cyclobenzaprine Hcl,14,14.0,126,68.05,,Muscle Relaxant,2014
1003018748,Neurosurgery,Gabapentin,60,60.0,1740,812.0,26.0,Gabapentinoid,2014
1003018748,Neurosurgery,Hydrocodone/Acetaminophen,654,654.5,6122,6129.4,183.0,Opioid,2014
1003018748,Neurosurgery,Meloxicam,59,61.1,1830,217.13,22.0,NSAID,2014
1003018748,Neurosurgery,Methocarbamol,36,36.0,318,201.57,24.0,Muscle Relaxant,2014
1003018748,Neurosurgery,Oxycodone Hcl/Acetaminophen,94,94.0,1135,3544.51,43.0,Opioid,2014
1003018748,Neurosurgery,Tizanidine Hcl,211,211.0,1507,1442.63,71.0,Muscle Relaxant,2014
1003018748,Neurosurgery,Tramadol Hcl,54,54.0,655,277.87,31.0,Opioid,2014
1003027392,Neurosurgery,Gabapentin,84,86.0,2550,882.87,42.0,Gabapentinoid,2014
1003027392,Neurosurgery,Hydrocodone/Acetaminophen,68,68.5,1270,1543.69,38.0,Opioid,2014
1003027392,Neurosurgery,Methocarbamol,42,42.0,852,617.03,30.0,Muscle Relaxant,2014
1003027392,Neurosurgery,Oxycodone Hcl,21,21.0,314,545.01,,Opioid,2014
1003027392,Neurosurgery,Oxycodone Hcl/Acetaminophen,86,86.0,1017,2047.39,54.0,Opioid,2014
1003027392,Neurosurgery,Tramadol Hcl,16,16.0,247,178.56,14.0,Opioid,2014
1003071010,Orthopedic Surgery,Cyclobenzaprine Hcl,52,54.0,1205,761.06,35.0,Muscle Relaxant,2014
1003071010,Orthopedic Surgery,Gabapentin,32,39.5,1165,433.86,18.0,Gabapentinoid,2014
1003071010,Orthopedic Surgery,Hydrocodone/Acetaminophen,141,143.0,1391,2457.59,59.0,Opioid,2014
1003071010,Orthopedic Surgery,Pregabalin,12,12.0,310,3594.11,,Gabapentinoid,2014
1003071010,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,30,30.0,308,2170.32,23.0,Opioid,2014
1003071010,Orthopedic Surgery,Tramadol Hcl,51,53.0,1423,453.88,35.0,Opioid,2014
1003096736,Neurosurgery,Oxycodone Hcl,20,20.0,291,961.21,,Opioid,2014
1003800699,Neurosurgery,Cyclobenzaprine Hcl,12,12.4,235,237.16,12.0,Muscle Relaxant,2014
1003800699,Neurosurgery,Hydrocodone/Acetaminophen,50,50.0,387,567.77,26.0,Opioid,2014
1003812264,Neurosurgery,Gabapentin,47,47.0,1365,498.48,27.0,Gabapentinoid,2014
1003812264,Neurosurgery,Hydrocodone/Acetaminophen,144,144.0,930,2015.22,51.0,Opioid,2014
1003812264,Neurosurgery,Methocarbamol,20,20.0,325,292.19,11.0,Muscle Relaxant,2014
1003812264,Neurosurgery,Tramadol Hcl,85,85.0,656,417.27,47.0,Opioid,2014
1003814716,Neurosurgery,Baclofen,30,32.1,932,407.98,17.0,Muscle Relaxant,2014
1003814716,Neurosurgery,Cyclobenzaprine Hcl,34,34.3,859,1061.84,13.0,Muscle Relaxant,2014
1003814716,Neurosurgery,Gabapentin,12,15.6,441,205.05,,Gabapentinoid,2014
1003814716,Neurosurgery,Hydrocodone/Acetaminophen,84,84.0,1742,2064.37,45.0,Opioid,2014
1003814716,Neurosurgery,Oxycodone Hcl/Acetaminophen,54,54.0,863,3460.72,43.0,Opioid,2014
1003814716,Neurosurgery,Tramadol Hcl,21,21.1,489,189.34,18.0,Opioid,2014
1003814914,Neurosurgery,Gabapentin,17,19.0,520,128.44,,Gabapentinoid,2014
1003814914,Neurosurgery,Hydrocodone/Acetaminophen,54,54.0,485,620.34,29.0,Opioid,2014
1003814914,Neurosurgery,Tramadol Hcl,37,37.0,615,185.06,13.0,Opioid,2014
1003817404,Neurosurgery,Carisoprodol,16,16.0,320,364.65,,Muscle Relaxant,2014
1003817404,Neurosurgery,Cyclobenzaprine Hcl,42,42.0,824,693.66,15.0,Muscle Relaxant,2014
1003817404,Neurosurgery,Hydrocodone/Acetaminophen,55,55.0,422,728.23,29.0,Opioid,2014
1003817404,Neurosurgery,Ibuprofen,62,62.0,1555,668.64,27.0,NSAID,2014
1003817404,Neurosurgery,Meloxicam,13,23.8,698,129.39,,NSAID,2014
1003817404,Neurosurgery,Naproxen,18,29.3,880,228.19,,NSAID,2014
1003817404,Neurosurgery,Oxycodone Hcl/Acetaminophen,47,47.0,340,2519.71,26.0,Opioid,2014
1003817404,Neurosurgery,Tramadol Hcl,11,11.0,134,115.13,,Opioid,2014
1003817602,Orthopedic Surgery,Celecoxib,12,12.0,360,2494.92,,NSAID,2014
1003817602,Orthopedic Surgery,Hydrocodone/Acetaminophen,69,69.0,596,1093.3,50.0,Opioid,2014
1003817602,Orthopedic Surgery,Oxycodone Hcl,14,14.0,114,424.61,,Opioid,2014
1003817602,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,65,65.0,457,1618.67,49.0,Opioid,2014
1003817602,Orthopedic Surgery,Tramadol Hcl,34,34.0,437,224.3,25.0,Opioid,2014
1003819913,Neurosurgery,Acetaminophen With Codeine,16,16.0,107,118.96,12.0,Opioid,2014
1003819913,Neurosurgery,Carisoprodol,86,86.0,914,1162.92,21.0,Muscle Relaxant,2014
1003819913,Neurosurgery,Gabapentin,12,12.0,360,127.6,,Gabapentinoid,2014
1003819913,Neurosurgery,Hydrocodone/Acetaminophen,194,194.3,1638,2565.79,48.0,Opioid,2014
1003819913,Neurosurgery,Tramadol Hcl,12,12.0,122,85.34,,Opioid,2014
1003823170,Orthopedic Surgery,Hydrocodone/Acetaminophen,134,134.2,983,1641.28,75.0,Opioid,2014
1003823170,Orthopedic Surgery,Naproxen,33,33.0,618,181.34,21.0,NSAID,2014
1003823170,Orthopedic Surgery,Tramadol Hcl,47,47.0,412,246.06,30.0,Opioid,2014
1003834490,Orthopedic Surgery,Baclofen,13,13.0,340,173.64,,Muscle Relaxant,2014
1003834490,Orthopedic Surgery,Cyclobenzaprine Hcl,16,16.0,460,353.37,,Muscle Relaxant,2014
1003834490,Orthopedic Surgery,Diclofenac Sodium,14,20.0,600,333.61,,NSAID,2014
1003834490,Orthopedic Surgery,Gabapentin,50,50.5,1471,1065.37,29.0,Gabapentinoid,2014
1003834490,Orthopedic Surgery,Hydrocodone/Acetaminophen,22,22.0,303,227.47,,Opioid,2014
1003834490,Orthopedic Surgery,Hydromorphone Hcl,13,13.0,108,113.27,,Opioid,2014
1003834490,Orthopedic Surgery,Pregabalin,12,12.0,360,3141.72,,Gabapentinoid,2014
1003834490,Orthopedic Surgery,Meloxicam,139,145.0,4139,845.69,86.0,NSAID,2014
1003834490,Orthopedic Surgery,Oxycodone Hcl,62,62.0,812,973.56,20.0,Opioid,2014
1003834490,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,87,87.0,1194,1183.66,41.0,Opioid,2014
1003834490,Orthopedic Surgery,Tramadol Hcl,135,142.1,2070,854.89,42.0,Opioid,2014
1003834680,Neurosurgery,Hydrocodone/Acetaminophen,63,63.0,707,893.34,29.0,Opioid,2014
1003834680,Neurosurgery,Methocarbamol,29,29.0,465,297.74,20.0,Muscle Relaxant,2014
1003834680,Neurosurgery,Tramadol Hcl,12,12.0,123,52.28,,Opioid,2014
1003843681,Orthopedic Surgery,Acetaminophen With Codeine,44,44.0,691,683.62,14.0,Opioid,2014
1003843681,Orthopedic Surgery,Carisoprodol,19,21.0,630,347.59,,Muscle Relaxant,2014
1003843681,Orthopedic Surgery,Celecoxib,94,118.0,3463,42213.65,31.0,NSAID,2014
1003843681,Orthopedic Surgery,Cyclobenzaprine Hcl,67,75.0,1729,1278.59,27.0,Muscle Relaxant,2014
1003843681,Orthopedic Surgery,Diclofenac Sodium,312,338.5,10125,6343.0,103.0,NSAID,2014
1003843681,Orthopedic Surgery,Gabapentin,265,334.0,9698,3421.16,69.0,Gabapentinoid,2014
1003843681,Orthopedic Surgery,Hydrocodone/Acetaminophen,637,657.0,15762,19092.85,138.0,Opioid,2014
1003843681,Orthopedic Surgery,Ibuprofen,39,39.0,1080,327.57,13.0,NSAID,2014
1003843681,Orthopedic Surgery,Pregabalin,21,31.0,930,9957.2,,Gabapentinoid,2014
1003843681,Orthopedic Surgery,Meloxicam,62,117.5,3525,347.37,19.0,NSAID,2014
1003843681,Orthopedic Surgery,Metaxalone,17,19.0,543,5485.9,,Muscle Relaxant,2014
1003843681,Orthopedic Surgery,Naproxen,19,19.0,570,153.28,,NSAID,2014
1003843681,Orthopedic Surgery,Oxycodone Hcl,21,21.0,426,701.74,14.0,Opioid,2014
1003843681,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,177,177.0,4042,11514.33,57.0,Opioid,2014
1003843681,Orthopedic Surgery,Tramadol Hcl,452,473.3,9352,3625.2,154.0,Opioid,2014
1003844523,Orthopedic Surgery,Cyclobenzaprine Hcl,33,33.0,930,484.78,18.0,Muscle Relaxant,2014
1003844523,Orthopedic Surgery,Hydrocodone/Acetaminophen,159,160.0,4179,3145.03,68.0,Opioid,2014
1003844523,Orthopedic Surgery,Ibuprofen,11,11.0,330,93.29,,NSAID,2014
1003844523,Orthopedic Surgery,Meloxicam,38,40.0,1200,293.8,14.0,NSAID,2014
1003844523,Orthopedic Surgery,Morphine Sulfate,18,18.0,540,1621.59,,Opioid,2014
1003844523,Orthopedic Surgery,Oxycodone Hcl,15,15.0,338,524.33,,Opioid,2014
1003844523,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,117,117.0,2718,3744.08,48.0,Opioid,2014
1003844523,Orthopedic Surgery,Oxycodone Hcl,11,11.0,330,1528.68,,Opioid,2014
1003844523,Orthopedic Surgery,Tramadol Hcl,14,14.0,309,86.18,,Opioid,2014
1003847484,Neurosurgery,Gabapentin,25,26.2,786,275.49,19.0,Gabapentinoid,2014
1003847484,Neurosurgery,Hydrocodone/Acetaminophen,13,13.0,193,172.5,12.0,Opioid,2014
1003847484,Neurosurgery,Oxycodone Hcl/Acetaminophen,13,13.0,191,661.12,11.0,Opioid,2014
1003850736,Neurosurgery,Gabapentin,19,21.0,630,291.69,14.0,Gabapentinoid,2014
1003850736,Neurosurgery,Hydrocodone/Acetaminophen,148,149.0,2076,1965.04,72.0,Opioid,2014
1003850736,Neurosurgery,Oxycodone Hcl/Acetaminophen,99,99.5,1012,1633.49,77.0,Opioid,2014
1003860495,Neurosurgery,Hydrocodone/Acetaminophen,130,130.2,1144,1843.92,46.0,Opioid,2014
1003860495,Neurosurgery,Methocarbamol,22,22.0,210,222.16,14.0,Muscle Relaxant,2014
1003860495,Neurosurgery,Oxycodone Hcl/Acetaminophen,12,12.7,261,310.79,,Opioid,2014
1003860495,Neurosurgery,Tizanidine Hcl,37,37.0,408,560.41,22.0,Muscle Relaxant,2014
1003863697,Neurosurgery,Hydrocodone/Acetaminophen,26,26.0,239,261.94,19.0,Opioid,2014
1003863697,Neurosurgery,Oxycodone Hcl,24,24.0,154,234.56,19.0,Opioid,2014
1003865429,Neurosurgery,Hydrocodone/Acetaminophen,49,49.2,295,513.46,30.0,Opioid,2014
1003865429,Neurosurgery,Tramadol Hcl,11,11.0,73,54.02,,Opioid,2014
1003870668,Orthopedic Surgery,Gabapentin,24,24.1,708,268.39,11.0,Gabapentinoid,2014
1003871195,Orthopedic Surgery,Gabapentin,54,54.0,1620,299.81,17.0,Gabapentinoid,2014
1003871195,Orthopedic Surgery,Hydrocodone/Acetaminophen,99,99.0,1167,779.98,55.0,Opioid,2014
1003871195,Orthopedic Surgery,Meloxicam,136,141.0,4200,629.65,57.0,NSAID,2014
1003871195,Orthopedic Surgery,Nabumetone,11,13.0,390,254.58,,NSAID,2014
1003871195,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,66,66.0,618,1288.08,42.0,Opioid,2014
1003871195,Orthopedic Surgery,Tramadol Hcl,36,36.0,533,192.42,15.0,Opioid,2014
1003878570,Neurosurgery,Cyclobenzaprine Hcl,14,14.0,305,275.62,,Muscle Relaxant,2014
1003878570,Neurosurgery,Diclofenac Sodium,54,54.0,1590,1300.33,21.0,NSAID,2014
1003878570,Neurosurgery,Gabapentin,170,185.5,5440,3344.4,69.0,Gabapentinoid,2014
1003878570,Neurosurgery,Hydrocodone/Acetaminophen,28,28.0,543,365.91,13.0,Opioid,2014
1003878570,Neurosurgery,Oxycodone Hcl/Acetaminophen,27,27.0,585,1308.86,13.0,Opioid,2014
1003878570,Neurosurgery,Tramadol Hcl,16,16.0,367,132.4,,Opioid,2014
1003878877,Neurosurgery,Baclofen,30,30.0,573,318.13,15.0,Muscle Relaxant,2014
1003878877,Neurosurgery,Hydrocodone/Acetaminophen,81,81.0,624,1189.52,55.0,Opioid,2014
1003878877,Neurosurgery,Hydromorphone Hcl,15,15.0,107,152.43,,Opioid,2014
1003878877,Neurosurgery,Oxycodone Hcl,13,13.0,181,455.3,,Opioid,2014
1003878877,Neurosurgery,Oxycodone Hcl/Acetaminophen,283,283.0,1913,5221.48,176.0,Opioid,2014
1003878877,Neurosurgery,Tramadol Hcl,19,19.0,205,112.58,16.0,Opioid,2014
1003880238,Neurosurgery,Gabapentin,25,41.4,1243,467.79,,Gabapentinoid,2014
1003880238,Neurosurgery,Hydrocodone/Acetaminophen,36,36.7,328,425.64,18.0,Opioid,2014
1003880238,Neurosurgery,Ibuprofen,31,36.1,1010,280.81,18.0,NSAID,2014
1003880238,Neurosurgery,Naproxen,18,21.3,625,142.43,,NSAID,2014
1003880238,Neurosurgery,Oxycodone Hcl,55,55.0,645,2354.56,28.0,Opioid,2014
1003880238,Neurosurgery,Oxycodone Hcl/Acetaminophen,11,11.0,102,205.67,,Opioid,2014
1003880238,Neurosurgery,Oxycodone Hcl,11,11.0,291,3631.88,,Opioid,2014
1003880238,Neurosurgery,Tramadol Hcl,94,94.0,1068,858.02,24.0,Opioid,2014
1003891896,Neurosurgery,Celecoxib,11,11.0,330,2767.54,,NSAID,2014
1003891896,Neurosurgery,Gabapentin,119,123.0,3690,1382.05,47.0,Gabapentinoid,2014
1003891896,Neurosurgery,Hydrocodone/Acetaminophen,60,60.0,1547,1297.66,40.0,Opioid,2014
1003891896,Neurosurgery,Ibuprofen,41,41.0,1230,360.81,17.0,NSAID,2014
1003891896,Neurosurgery,Methocarbamol,12,12.0,340,166.05,,Muscle Relaxant,2014
1003891896,Neurosurgery,Naproxen,16,16.0,480,106.71,11.0,NSAID,2014
1003891896,Neurosurgery,Oxycodone Hcl/Acetaminophen,27,27.0,740,2678.99,14.0,Opioid,2014
1003891896,Neurosurgery,Tramadol Hcl,19,19.0,530,95.77,17.0,Opioid,2014
1003894460,Orthopedic Surgery,Hydrocodone/Acetaminophen,25,25.1,394,602.93,21.0,Opioid,2014
1003894460,Orthopedic Surgery,Oxycodone Hcl,29,29.0,519,1065.51,22.0,Opioid,2014
1003894460,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,14,15.0,299,717.73,11.0,Opioid,2014
1003897000,Orthopedic Surgery,Carisoprodol,11,11.0,305,196.95,,Muscle Relaxant,2014
1003897000,Orthopedic Surgery,Celecoxib,25,25.0,750,5288.88,13.0,NSAID,2014
1003897000,Orthopedic Surgery,Cyclobenzaprine Hcl,16,16.5,300,126.12,12.0,Muscle Relaxant,2014
1003897000,Orthopedic Surgery,Etodolac,30,32.0,950,1470.53,15.0,NSAID,2014
1003897000,Orthopedic Surgery,Gabapentin,50,52.0,1466,1141.96,24.0,Gabapentinoid,2014
1003897000,Orthopedic Surgery,Hydrocodone/Acetaminophen,225,228.0,3153,2877.54,107.0,Opioid,2014
1003897000,Orthopedic Surgery,Meloxicam,13,13.0,390,54.2,,NSAID,2014
1003897000,Orthopedic Surgery,Nabumetone,517,526.0,15700,11627.95,303.0,NSAID,2014
1003897000,Orthopedic Surgery,Tramadol Hcl,55,55.0,847,250.62,43.0,Opioid,2014
1003898255,Orthopedic Surgery,Gabapentin,25,29.3,873,305.23,15.0,Gabapentinoid,2014
1003898255,Orthopedic Surgery,Hydrocodone/Acetaminophen,13,14.0,313,184.1,11.0,Opioid,2014
1003898255,Orthopedic Surgery,Tramadol Hcl,11,11.0,152,75.96,,Opioid,2014
1003900051,Neurosurgery,Cyclobenzaprine Hcl,36,36.0,1055,509.27,18.0,Muscle Relaxant,2014
1003900051,Neurosurgery,Diclofenac Sodium,140,141.0,4185,2231.55,82.0,NSAID,2014
1003900051,Neurosurgery,Gabapentin,38,38.0,1140,910.54,17.0,Gabapentinoid,2014
1003900051,Neurosurgery,Hydrocodone/Acetaminophen,295,295.0,7740,3681.9,95.0,Opioid,2014
1003900051,Neurosurgery,Meloxicam,16,16.0,460,143.48,,NSAID,2014
1003900051,Neurosurgery,Oxycodone Hcl/Acetaminophen,24,24.0,587,551.17,17.0,Opioid,2014
1003900051,Neurosurgery,Tizanidine Hcl,26,26.0,770,654.13,,Muscle Relaxant,2014
1003909649,Neurosurgery,Gabapentin,16,16.0,463,456.4,,Gabapentinoid,2014
1003909649,Neurosurgery,Hydrocodone/Acetaminophen,42,42.0,560,1211.37,22.0,Opioid,2014
1003909649,Neurosurgery,Methocarbamol,30,30.0,538,464.85,19.0,Muscle Relaxant,2014
1003909649,Neurosurgery,Oxycodone Hcl,24,24.0,442,1477.11,,Opioid,2014
1003909649,Neurosurgery,Oxycodone Hcl/Acetaminophen,41,41.5,632,2806.83,18.0,Opioid,2014
1003909649,Neurosurgery,Tizanidine Hcl,12,12.0,350,394.52,,Muscle Relaxant,2014
1003909649,Neurosurgery,Tramadol Hcl,13,13.0,158,82.63,,Opioid,2014
1003915885,Orthopedic Surgery,Acetaminophen With Codeine,15,15.0,206,150.69,,Opioid,2014
1003915885,Orthopedic Surgery,Gabapentin,91,125.5,3445,1576.56,32.0,Gabapentinoid,2014
1003915885,Orthopedic Surgery,Hydrocodone/Acetaminophen,38,38.0,389,666.55,18.0,Opioid,2014
1003915885,Orthopedic Surgery,Oxycodone Hcl,37,37.0,240,506.33,31.0,Opioid,2014
1003915885,Orthopedic Surgery,Tramadol Hcl,118,120.0,2075,1006.85,46.0,Opioid,2014
1003915885,Orthopedic Surgery,Tramadol Hcl,11,11.3,340,1558.2,,Opioid,2014
1003920224,Neurosurgery,Acetaminophen With Codeine,18,18.0,113,169.48,,Opioid,2014
1003920224,Neurosurgery,Carisoprodol,11,11.0,143,114.43,,Muscle Relaxant,2014
1003920224,Neurosurgery,Cyclobenzaprine Hcl,29,29.0,335,188.24,16.0,Muscle Relaxant,2014
1003920224,Neurosurgery,Gabapentin,15,15.0,430,154.62,,Gabapentinoid,2014
1003920224,Neurosurgery,Hydrocodone/Acetaminophen,170,171.0,1324,2386.12,53.0,Opioid,2014
1003920224,Neurosurgery,Tramadol Hcl,26,26.0,305,151.98,14.0,Opioid,2014
1003958893,Neurosurgery,Gabapentin,31,35.1,981,609.9,13.0,Gabapentinoid,2014
1003958893,Neurosurgery,Hydrocodone/Acetaminophen,12,12.0,168,200.7,,Opioid,2014
1003958893,Neurosurgery,Pregabalin,13,13.0,390,5020.31,,Gabapentinoid,2014
1003980566,Orthopedic Surgery,Carisoprodol,69,69.0,2047,1577.4,21.0,Muscle Relaxant,2014
1003980566,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,28,28.0,287,2524.65,,Opioid,2014
1003980566,Orthopedic Surgery,Hydrocodone/Acetaminophen,297,297.0,4112,8592.3,51.0,Opioid,2014
1003980566,Orthopedic Surgery,Morphine Sulfate,75,75.0,2250,5552.75,11.0,Opioid,2014
1003980566,Orthopedic Surgery,Oxycodone Hcl,19,19.0,396,1215.82,,Opioid,2014
1003980566,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,150,150.0,1847,17114.93,25.0,Opioid,2014
1003980566,Orthopedic Surgery,Oxycodone Hcl,63,63.0,1890,29696.94,,Opioid,2014
1003980566,Orthopedic Surgery,Tramadol Hcl,21,21.0,402,211.15,,Opioid,2014
1003986514,Orthopedic Surgery,Gabapentin,373,390.1,11558,2483.24,164.0,Gabapentinoid,2014
1003986514,Orthopedic Surgery,Hydrocodone/Acetaminophen,135,135.0,1626,1880.19,75.0,Opioid,2014
1003986514,Orthopedic Surgery,Pregabalin,15,17.0,495,4230.52,,Gabapentinoid,2014
1003986514,Orthopedic Surgery,Meloxicam,17,17.0,510,66.43,,NSAID,2014
1003986514,Orthopedic Surgery,Oxycodone Hcl,27,27.0,221,282.62,22.0,Opioid,2014
1003986514,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,66,66.0,698,1556.65,42.0,Opioid,2014
1003986514,Orthopedic Surgery,Tramadol Hcl,32,32.0,509,274.66,26.0,Opioid,2014
1003986514,Orthopedic Surgery,Naproxen/Esomeprazole Mag,29,30.0,900,25578.82,18.0,NSAID,2014
1003986514,Orthopedic Surgery,Diclofenac Sodium,92,93.8,1778,7133.18,70.0,NSAID,2014
1013002625,Orthopedic Surgery,Hydrocodone/Acetaminophen,58,58.0,544,923.75,31.0,Opioid,2014
1013002625,Orthopedic Surgery,Ibuprofen,22,22.0,660,141.76,18.0,NSAID,2014
1013002625,Orthopedic Surgery,Tramadol Hcl,65,65.0,1138,448.35,39.0,Opioid,2014
1013006311,Neurosurgery,Gabapentin,28,28.0,789,801.21,,Gabapentinoid,2014
1013006311,Neurosurgery,Hydrocodone/Acetaminophen,21,21.0,510,306.38,12.0,Opioid,2014
1013006311,Neurosurgery,Methocarbamol,13,13.0,390,161.53,,Muscle Relaxant,2014
1013006311,Neurosurgery,Oxycodone Hcl,80,80.0,1847,3130.88,15.0,Opioid,2014
1013006311,Neurosurgery,Oxycodone Hcl/Acetaminophen,86,86.0,1756,3613.32,31.0,Opioid,2014
1013006311,Neurosurgery,Oxycodone Hcl,16,16.0,480,16052.31,,Opioid,2014
1013061084,Neurosurgery,Hydrocodone/Acetaminophen,19,19.0,183,297.99,16.0,Opioid,2014
1013068279,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,11,11.0,72,156.02,,Opioid,2014
1013074558,Neurosurgery,Gabapentin,12,12.1,363,108.21,,Gabapentinoid,2014
1013074558,Neurosurgery,Hydrocodone/Acetaminophen,11,11.0,111,313.04,,Opioid,2014
1013074558,Neurosurgery,Oxycodone Hcl,29,29.0,605,707.59,19.0,Opioid,2014
1013084615,Neurosurgery,Buprenorphine,14,14.0,362,4404.96,,Opioid,2014
1013084615,Neurosurgery,Cyclobenzaprine Hcl,11,11.0,321,122.07,,Muscle Relaxant,2014
1013084615,Neurosurgery,Hydrocodone/Acetaminophen,30,30.2,578,630.93,23.0,Opioid,2014
1013084615,Neurosurgery,Oxycodone Hcl,24,24.0,576,778.66,12.0,Opioid,2014
1013084615,Neurosurgery,Oxycodone Hcl/Acetaminophen,22,22.0,432,830.52,17.0,Opioid,2014
1013084615,Neurosurgery,Tramadol Hcl,13,13.0,318,122.71,12.0,Opioid,2014
1013089663,Orthopedic Surgery,Hydrocodone/Acetaminophen,15,15.0,101,134.89,13.0,Opioid,2014
1013097427,Neurosurgery,Hydrocodone/Acetaminophen,35,35.0,440,446.88,25.0,Opioid,2014
1013097427,Neurosurgery,Hydromorphone Hcl,12,12.0,116,122.49,,Opioid,2014
1013097427,Neurosurgery,Oxycodone Hcl/Acetaminophen,60,60.0,675,1203.39,44.0,Opioid,2014
1013097427,Neurosurgery,Tramadol Hcl,20,20.0,277,108.94,15.0,Opioid,2014
1013107150,Orthopedic Surgery,Oxycodone Hcl,15,15.0,184,359.54,,Opioid,2014
1013111830,Neurosurgery,Gabapentin,22,25.0,750,467.1,,Gabapentinoid,2014
1013111830,Neurosurgery,Oxycodone Hcl/Acetaminophen,16,16.0,160,412.11,11.0,Opioid,2014
1013114735,Neurosurgery,Cyclobenzaprine Hcl,24,24.0,313,129.26,16.0,Muscle Relaxant,2014
1013114735,Neurosurgery,Hydrocodone/Acetaminophen,77,77.0,507,916.94,43.0,Opioid,2014
1013114735,Neurosurgery,Oxycodone Hcl/Acetaminophen,67,67.0,463,1015.63,45.0,Opioid,2014
1013114735,Neurosurgery,Tramadol Hcl,19,19.0,203,86.66,14.0,Opioid,2014
1013117688,Neurosurgery,Hydrocodone/Acetaminophen,15,15.0,218,252.94,12.0,Opioid,2014
1013117688,Neurosurgery,Oxycodone Hcl/Acetaminophen,13,13.0,129,708.4,11.0,Opioid,2014
1013137991,Neurosurgery,Gabapentin,18,21.5,639,458.63,,Gabapentinoid,2014
1013137991,Neurosurgery,Hydrocodone/Acetaminophen,11,11.0,158,254.35,,Opioid,2014
1013137991,Neurosurgery,Oxycodone Hcl/Acetaminophen,31,31.3,553,874.11,22.0,Opioid,2014
1013168004,Neurosurgery,Hydrocodone/Acetaminophen,36,36.0,530,629.36,28.0,Opioid,2014
1013187756,Neurosurgery,Hydrocodone/Acetaminophen,24,24.0,571,476.23,16.0,Opioid,2014
1013222660,Orthopedic Surgery,Meloxicam,11,11.0,330,46.16,,NSAID,2014
1013900216,Neurosurgery,Carisoprodol,41,41.0,708,920.36,,Muscle Relaxant,2014
1013900216,Neurosurgery,Cyclobenzaprine Hcl,84,86.7,2124,1181.7,40.0,Muscle Relaxant,2014
1013900216,Neurosurgery,Gabapentin,74,109.6,3263,945.41,31.0,Gabapentinoid,2014
1013900216,Neurosurgery,Hydrocodone/Acetaminophen,359,361.7,4236,6410.91,74.0,Opioid,2014
1013900216,Neurosurgery,Hydromorphone Hcl,12,12.0,122,117.56,,Opioid,2014
1013900216,Neurosurgery,Meloxicam,31,40.7,1180,218.34,13.0,NSAID,2014
1013900216,Neurosurgery,Oxycodone Hcl,59,59.0,792,1766.98,32.0,Opioid,2014
1013900216,Neurosurgery,Oxycodone Hcl/Acetaminophen,174,174.0,1959,7733.62,57.0,Opioid,2014
1013900216,Neurosurgery,Tizanidine Hcl,16,21.7,560,317.53,,Muscle Relaxant,2014
1013900216,Neurosurgery,Tramadol Hcl,44,45.0,848,332.18,18.0,Opioid,2014
1013900695,Orthopedic Surgery,Celecoxib,20,20.0,568,3524.36,,NSAID,2014
1013900695,Orthopedic Surgery,Diclofenac Sodium,90,96.0,2880,1416.24,62.0,NSAID,2014
1013900695,Orthopedic Surgery,Gabapentin,24,24.0,697,279.96,,Gabapentinoid,2014
1013900695,Orthopedic Surgery,Hydrocodone/Acetaminophen,139,139.3,1672,2175.85,74.0,Opioid,2014
1013900695,Orthopedic Surgery,Meloxicam,41,41.0,1230,196.98,16.0,NSAID,2014
1013900695,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,96,96.0,1193,1971.4,67.0,Opioid,2014
1013900695,Orthopedic Surgery,Tramadol Hcl,109,111.0,1501,892.1,60.0,Opioid,2014
1013904697,Orthopedic Surgery,Celecoxib,16,16.0,465,4282.99,,NSAID,2014
1013904697,Orthopedic Surgery,Cyclobenzaprine Hcl,26,26.0,745,519.46,21.0,Muscle Relaxant,2014
1013904697,Orthopedic Surgery,Diclofenac Sodium,76,82.0,2456,1136.68,46.0,NSAID,2014
1013904697,Orthopedic Surgery,Oxycodone Hcl/Acetaminophen,11,11.0,239,467.67,,Opioid,2014
1013904697,Orthopedic Surgery,Gabapentin,164,167.0,4995,1919.95,90.0,Gabapentinoid,2014
1013904697,Orthopedic Surgery,Hydrocodone/Acetaminophen,256,258.5,6724,5216.03,140.0,Opioid,2014
1013904697,Orthopedic Surgery,Hydromorphone Hcl,53,53.0,913,616.62,29.0,Opioid,2014
1013904697,Orthopedic Surgery,Pregabalin,29,38.5,1155,9596.44,13.0,Gabapentinoid,2014
